mouseSpeed,linearMovement,clickRate,typeRate,averageResponseTime,mouseMovementsCount,clicksCount,userAgent,ip_address,label
0.520075843,0.511363636,0,0,1405,90,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",52.144.208.2/31,human
0.279433406,0.214285714,0.333333333,0,885,16,20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",211.119.232.42,bot
0.299392935,0.153846154,0.3,0,885,15,18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",222.117.198.87,bot
0.385944651,0,0.133333333,0,885,9,8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",150.222.49.64/27,human
,,,,455,0,0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",20.118.68.128,bot
0.30782987,0.1875,0.366666667,0,885,18,22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",16.12.4.0/23,human
0.881422141,0.357142857,0,0,856.5,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",45.248.27.76,bot
0.322423161,0.083333333,0.266666667,0,885,14,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",220.171.133.170,bot
0.30782987,0.1875,0.366666667,0,885,18,22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",47.221.185.239,bot
1.293651109,0.418367347,0,0,940.5,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",170.64.179.149,bot
0.503941276,0.530612245,0,0,772,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",216.172.190.206,bot
0.356643138,0.181818182,0.25,0,928,24,15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",61.190.114.203,bot
0.341783007,0.217391304,0.283333333,0,928,25,17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",52.144.209.128/26,human
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",31.13.224.47,bot
0.360589817,0,0.1,0,885,7,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",199.45.154.156,bot
0.322423161,0.083333333,0.266666667,0,885,14,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",108.136.151.0/24,human
0.325244505,0.166666667,0.4,0,885,20,24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",172.167.209.170,bot
0.272426699,0,0.066666667,1.033333333,369.5,25,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",150.222.203.0/24,human
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5.135.238.145,bot
0.503941276,0.530612245,0,0,772,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",211.95.135.58,bot
0.308755721,0.111111111,0.2,0,885,11,12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",104.255.59.106/32,human
0.43270778,0,0.066666667,0,885,6,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",128.199.194.1,bot
0.442526208,0.0625,0.083333333,0,928,18,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",99.77.134.0/24,human
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",198.74.50.114,bot
0.360589817,0,0.1,0,885,7,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",16.182.0.0/16,human
0.37285419,0.142857143,0.216666667,0,928,23,13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",52.48.0.0/14,human
0.286976039,0,0.116666667,1.55,369.5,44,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",52.93.33.225/32,human
0.30782987,0.1875,0.366666667,0,885,18,22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",64.252.117.0/24,human
0.279739008,0,0.266666667,3.1,369.5,92,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",52.94.196.0/24,human
0.360589817,0,0.1,0,885,7,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",52.15.247.208/29,human
0.356643138,0.181818182,0.25,0,928,24,15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",117.80.150.95,bot
0.520075843,0.511363636,0,0,1405,90,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",99.151.72.0/21,human
0.390609151,0.1,0.183333333,0,928,22,11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",130.61.228.248,bot
0.279739008,0,0.266666667,3.1,369.5,92,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",184.169.128.0/17,human
0.503941276,0.530612245,0,0,772,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",64.62.197.163,bot
0.520075843,0.511363636,0,0,1405,90,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",171.43.134.86,bot
0.428688251,0,0.05,0,928,13,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",15.230.188.128/25,human
0.37285419,0.142857143,0.216666667,0,928,23,13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",150.222.234.22/31,human
0.279739008,0,0.266666667,3.1,369.5,92,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",103.145.163.219,bot
0.368837761,0,0.016666667,0,928,7,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",124.225.185.148,bot
0.657782564,0.367346939,0.166666667,0,782.5,100,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",173.230.137.80,bot
0.429419921,0.071428571,0.016666667,0.466666667,846,16,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",47.245.117.221,bot
0.349291758,0.090909091,0.233333333,0,885,13,14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",195.28.11.57,bot
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",103.100.210.19,bot
0.329146234,0.136363636,0.466666667,0,885,24,28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",52.76.127.0/24,human
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",108.166.244.19/32,human
0.322423161,0.083333333,0.266666667,0,885,14,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",60.173.114.254,bot
0.290041858,0,0.216666667,2.583333333,369.5,77,13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",35.71.116.0/24,human
0.290041858,0,0.216666667,2.583333333,369.5,77,13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",36.112.133.74,bot
0.272426699,0,0.066666667,1.033333333,369.5,25,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",3.26.83.0/24,human
0.37285419,0.142857143,0.216666667,0,928,23,13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",157.245.35.75,bot
,,,,1644.5,0,0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",99.151.184.0/23,human
0.431725904,0.055555556,0.116666667,0,928,20,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",70.67.112.115,bot
0.414111112,0.316326531,0.033333333,0,940.5,100,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",103.234.151.55,bot
0.390609151,0.1,0.183333333,0,928,22,11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",13.48.0.0/15,human
0.43270778,0,0.066666667,0,885,6,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",47.236.131.179,bot
0.261171169,0.010204082,0.416666667,4.65,369.5,100,25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",45.116.79.186,bot
0.325244505,0.166666667,0.4,0,885,20,24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",45.148.10.240,bot
0.503941276,0.530612245,0,0,772,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",99.83.72.0/22,human
0.286430317,0,0.166666667,2.066666667,369.5,61,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",101.126.21.63,bot
0.657782564,0.367346939,0.166666667,0,782.5,100,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",118.193.35.91,bot
0.410139609,0.052631579,0.15,0,928,21,9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",14.103.41.249,bot
0.338401833,0.15,0.433333333,0,885,22,26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",52.230.159.202,bot
,,,,455,0,0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",8.215.89.20,bot
0.322423161,0.083333333,0.266666667,0,885,14,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",52.93.127.178/32,human
0.657782564,0.367346939,0.166666667,0,782.5,100,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",51.0.88.0/21,human
0.261171169,0.010204082,0.416666667,4.65,369.5,100,25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",192.16.64.0/21,human
0.657782564,0.367346939,0.166666667,0,782.5,100,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",128.199.13.81,bot
0.520075843,0.511363636,0,0,1405,90,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",18.168.33.0/24,human
0.338401833,0.15,0.433333333,0,885,22,26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",112.220.250.19,bot
0.279433406,0.214285714,0.333333333,0,885,16,20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",136.18.19.0/24,human
0.343061912,0,0.166666667,0,885,10,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",45.43.33.210,bot
0.341783007,0.217391304,0.283333333,0,928,25,17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",103.240.6.44,bot
0.338401833,0.15,0.433333333,0,885,22,26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",13.248.70.0/24,human
0.520075843,0.511363636,0,0,1405,90,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",70.37.89.177,bot
0.431725904,0.055555556,0.116666667,0,928,20,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",119.194.90.138,bot
0.322423161,0.083333333,0.266666667,0,885,14,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",99.77.159.0/24,human
,,,,455,0,0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",122.41.1.9,bot
0.848487249,0.346938776,0.1,0,773,100,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",16.12.9.0/24,human
0.327120577,0.336734694,0,0,881.5,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",51.254.0.10,bot
0.442526208,0.0625,0.083333333,0,928,18,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",185.208.156.160,bot
0.269854476,0.010204082,0.466666667,5.166666667,369.5,100,28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",15.230.15.162/31,human
0.30782987,0.1875,0.366666667,0,885,18,22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",185.8.173.151,bot
0.279739008,0,0.266666667,3.1,369.5,92,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",52.93.178.136/32,human
0.341783007,0.217391304,0.283333333,0,928,25,17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",221.153.177.192,bot
0.279739008,0,0.266666667,3.1,369.5,92,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",193.163.125.136,bot
0.349291758,0.090909091,0.233333333,0,885,13,14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",185.156.73.53,bot
0.349291758,0.090909091,0.233333333,0,885,13,14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",65.21.128.168,bot
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",64.62.156.112,bot
0.414111112,0.316326531,0.033333333,0,940.5,100,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",195.17.0.0/24,human
0.368837761,0,0.016666667,0,928,7,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",59.126.116.85,bot
0.286430317,0,0.166666667,2.066666667,369.5,61,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",15.200.176.0/25,human
0.343061912,0,0.166666667,0,885,10,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",13.124.145.72/29,human
0.442526208,0.0625,0.083333333,0,928,18,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",36.133.170.211,bot
0.299392935,0.153846154,0.3,0,885,15,18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",52.219.40.0/22,human
0.270491995,0.010204082,0.366666667,4.133333333,369.5,100,22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",79.110.62.93,bot
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",3.4.12.43/32,human
0.299392935,0.153846154,0.3,0,885,15,18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",51.17.1.0/24,human
0.428688251,0,0.05,0,928,13,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",51.8.71.38,bot
0.325244505,0.166666667,0.4,0,885,20,24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",195.209.240.1,bot
1.293651109,0.418367347,0,0,940.5,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",218.189.72.148,bot
0.341783007,0.217391304,0.283333333,0,928,25,17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",15.206.137.128/26,human
0.299392935,0.153846154,0.3,0,885,15,18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",150.222.234.36/31,human
0.442526208,0.0625,0.083333333,0,928,18,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",16.24.32.0/22,human
0.299392935,0.153846154,0.3,0,885,15,18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",15.177.97.0/24,human
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",200.46.125.168,bot
0.360589817,0,0.1,0,885,7,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",59.34.57.200,bot
0.270491995,0.010204082,0.366666667,4.133333333,369.5,100,22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",47.251.103.74,bot
0.279739008,0,0.266666667,3.1,369.5,92,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",180.95.200.68,bot
0.286430317,0,0.166666667,2.066666667,369.5,61,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",95.181.173.151,bot
0.338401833,0.15,0.433333333,0,885,22,26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",99.83.101.0/24,human
0.428688251,0,0.05,0,928,13,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",52.40.0.0/14,human
0.385944651,0,0.133333333,0,885,9,8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",34.216.226.232/29,human
0.43270778,0,0.066666667,0,885,6,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",74.95.13.185,bot
1.293651109,0.418367347,0,0,940.5,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",52.94.76.0/22,human
0.286430317,0,0.166666667,2.066666667,369.5,61,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",150.222.234.96/31,human
0.329146234,0.136363636,0.466666667,0,885,24,28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",146.120.230.131,bot
0.196128296,0.428571429,0,0,1083,100,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",48.216.196.209,bot
0.286976039,0,0.116666667,1.55,369.5,44,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",52.65.0.0/16,human
0.356643138,0.181818182,0.25,0,928,24,15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",172.202.177.71,bot
,,,,633.5,0,0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",150.222.234.40/31,human
0.290041858,0,0.216666667,2.583333333,369.5,77,13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",111.229.83.197,bot
0.414111112,0.316326531,0.033333333,0,940.5,100,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",15.230.194.0/24,human
0.43270778,0,0.066666667,0,885,6,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.0.0 Safari/537.36",123.58.213.117,bot
